working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
25,9,77.0,985.0,59,804.0,32,70.0,756.0,7,55.0,10,469.0,5.0,1.0,4,28.0,72.0,2014,SIEMENS AG,-4.04%
21,72,74.0,478.0,56,152.0,28,59.0,793.0,6,60.0,9,996.0,3.0,18.0,11,61.0,209.0,2014,FAR EASTERN NEW CENTURY CORPORATION,-59.20%
3,70,15.0,529.0,8,102.0,4,70.0,810.0,1,8.0,1,473.0,93.0,237.0,9,56.0,2.0,2014,HOSKEN CONSOLIDATED INVESTMENTS LIMITED,-127.80%
10,19,76.0,58.0,20,261.0,10,73.0,224.0,2,50.0,3,556.0,6.0,94.0,2,30.0,91.0,2014,AYALA CORPORATION,-18.80%
10,89,43.0,171.0,22,837.0,12,56.0,741.0,2,93.0,4,67.0,4.0,71.0,12,92.0,720.0,2014,ABOITIZ EQUITY VENTURES INC.,-20.49%
8,21,3.0,419.0,18,195.0,10,57.0,512.0,2,45.0,3,308.0,1.0,49.0,4,31.0,565.0,2014,KAP INDUSTRIAL HOLDINGS LTD,-100.01%
7,46,74.0,166.0,19,853.0,9,96.0,344.0,2,30.0,3,491.0,8.0,556.0,22,61.0,538.0,2014,NISSHINBO HOLDINGS INCORPORATED,-70.66%
3,82,75.0,734.0,9,353.0,5,5.0,254.0,1,17.0,1,679.0,43.0,597.0,55,18.0,34.0,2014,SAMSUNG C&T CORP,-22.75%
3,91,96.0,391.0,8,731.0,4,99.0,737.0,1,17.0,1,579.0,52.0,946.0,20,80.0,445.0,2014,AITKEN SPENCE & CO. LTD.,-104.90%
2,46,87.0,131.0,4,551.0,2,63.0,485.0,57,61.0,822,418.64977022698787,2.0,81.0,41,3.0,325.0,2014,ALLIED ELECTRONICS CORPORATION LIMITED,-25.32%
2,31,1.0,651.0,6,65.0,3,18.0,624.0,71,72.0,1,133.0,3.0,620.0,1,24.0,961.0,2014,EURAZEO SE,-6.59%
1,28,72.0,252.0,2,368.0,1,17.0,899.0,27,390.0,406,418.64977022698787,1.0,30.0,25,49.0,740.0,2014,JOHN KEELLS HOLDINGS LIMITED,-25.73%
1,14,36.0,287.0,2,478.0,1,35.0,201.0,30,72.0,463,418.64977022698787,1.0,73.0,4,55.0,183.0,2014,DOOSAN CORP,-1.41%
87,78,358.0,445.7999546896239,1,701.0,98,598.0,437.0365710630131,21,797.0,308,418.64977022698787,78.0,772.0,30,56.0,771.0,2014,REUNERT LTD,-14.66%
1,10,20.0,788.0,2,688.0,1,46.0,800.0,34,154.0,483,418.64977022698787,4.0,354.0,3,98.0,921.0,2014,SMITHS GROUP PLC,-1.62%
29,87,361.0,445.7999546896239,967,400.9971119806223,37,934.0,437.0365710630131,8,539.0,165,418.64977022698787,20.0,619.0,1,0.0,321.0,2014,SK HOLDINGS CO LTD,-1.27%
11,54,65.0,715.0,25,435.0,14,78.0,167.0,3,42.0,4,624.0,2.0,49.0,14,29.0,29.0,2014,REMGRO LIMITED,43.76%
1,4,7.0,79.0,2,69.0,1,16.0,18.0,33,37.0,65,290.0,3.0,77.0,1,46.0,86.0,2014,HYUNDAI GLOVIS COMPANY LIMITED,-24754.29%
3,70,62.0,76.0,8,79.0,4,78.0,77.0,1,7.0,1,66.0,16.0,65.0,3,15.0,58.0,2014,UNITED CONTINENTAL HOLDINGS INCORPORATED,-134.90%
3,16,56.0,86.0,8,0.0,3,98.0,3.0,92,54.0,1,40.0,11.0,42.0,1,91.0,66.0,2014,AIR FRANCE KLM SA,
2,85,60.0,35.0,6,69.0,3,78.0,43.0,87,75.0,1,23.0,18.0,422.0,1,64.0,9.0,2014,INTERNATIONAL CONSOLIDATED AIRLINES GROUP SA,-168.59%
54,34,43.0,445.7999546896239,2,914.0,50,419.0,437.0365710630131,16,671.0,659,418.64977022698787,0.0,357.94894756277694,2,42.0,15.0,2014,GRUPO AEROPORTUARIO DEL PACIFICO SAB DE CV,-1308.27%
1,78,88.0,86.0,10,53.0,2,68.0,76.0,55,13.0,2,11.0,78.0,737.0,97,0.0,312.0,2014,DEUTSCHE LUFTHANSA AG,-401.77%
99,92,69.0,761.0,6,28.0,1,54.0,11.0,31,65.0,1,26.0,72.0,357.94894756277694,24,29.0,30.0,2014,CATHAY PACIFIC AIRWAYS LTD,-220.14%
1,1,32.0,70.0,2,69.0,1,35.0,38.0,31,3.0,50,619.0,54.0,906.0,54,57.0,381.0,2014,ANA HOLDINGS INC,-200.74%
79,54,71.0,519.0,1,84.0,1,4.0,80.0,24,11.0,34,564.0,53.0,64.0,47,23.0,829.0,2014,CHINA AIRLINES LIMITED,-1022.73%
76,87,20.0,32.0,5,16.0,1,14.0,21.0,22,71.0,1,2.0,3.0,23.0,62,35.0,662.0,2014,KOREAN AIR LINES COMPANY LIMITED,-217.48%
61,45,36.0,188.0,1,42.0,80,82.0,89.0,18,54.0,26,695.0,46.0,900.0,37,42.0,223.0,2014,EVA AIRWAYS CORP,-753.95%
52,73,45.0,461.0,1,25.0,68,18.0,314.0,15,39.0,23,643.0,2.0,29.0,27,7.0,171.0,2014,ALASKA AIR GROUP INCORPORATED,-56.35%
42,36,52.0,47.0,1,0.0,54,6.0,816.0,12,42.0,72,60.0,2.0,1.0,21,84.0,222.0,2014,GOL LINHAS AEREAS INTELIGENTES S.A.,-264.19%
29,33,7.0,139.0,1,48.0,43,38.0,357.0,9,27.0,29,376.0,86.52003377341111,357.94894756277694,17,78.0,348.0,2014,SAS AB,-1063.57%
12,55,86.0,539.0,39,241.0,17,25.0,563.0,3,92.0,7,468.0,0.0,357.94894756277694,7,84.0,106.0,2014,CONTROLADORA VUELA COMPANIA DE AVIACION SA DE CV,-1040.33%
3,5,2.0,65.0,7,3.0,4,5.0,8.0,94,88.0,1,28.0,5.0,11.0,1,8.0,57.0,2014,"AIR PRODUCTS AND CHEMICALS,INC. ",-261.10%
2,52,91.0,81.0,6,6.0,3,34.0,83.0,78,35.0,1,8.0,6.0,87.0,8,35.0,23.0,2014,AIR LIQUIDE,-91.20%
2,24,19.0,29.0,5,20.0,2,98.0,11.0,69,75.0,94,941.0,2.0,33.0,5,12.0,74.0,2014,LINDE PLC,-85.85%
56,29,18.0,859.0,1,39.0,78,15.0,113.0,16,31.0,25,133.0,9.0,66.0,59,58.0,18.0,2014,KIMBERLY-CLARK CORPORATION,-46.38%
61,24,7.0,522.0,2,53.0,91,84.0,85.0,13,14.0,36,255.0,40.0,72.0,43,91.0,81.0,2014,PROCTER & GAMBLE CO,-6.64%
28,80,26.0,612.0,96,164.0,35,2.0,38.0,8,9.0,14,17.0,17.0,67.0,46,1.0,48.0,2014,WACKER CHEMIE AG,-309.31%
56,84,64.0,924.0,1,76.0,78,32.0,317.0,17,54.0,32,988.0,2.0,81.0,3,31.0,11.0,2014,TOKUYAMA CORPORATION,-361.67%
44,71,65.0,787.0,1,18.0,56,57.0,150.0,12,92.0,19,442.0,18.0,49.0,12,25.0,18.0,2014,AKZO NOBEL N.V.,-44.60%
52,54,68.0,299.0,1,17.0,71,90.0,313.0,15,37.0,21,812.0,11.0,41.0,1,76.0,41.0,2014,SHIN-ETSU CHEMICAL CO LIMITED,-38.16%
47,80,67.0,644.0,1,12.0,63,8.0,276.0,14,31.0,20,721.0,11.0,87.0,5,64.0,68.0,2014,KONINKLIJKE DSM N.V.,-81.51%
37,87,86.0,480.0,93,770.0,51,2.0,196.0,11,28.0,16,425.0,5.0,12.0,19,84.0,356.0,2014,TAIYO NIPPON SANSO CORPORATION,-146.67%
24,14,93.0,423.0,80,668.0,36,92.0,215.0,5,30.0,11,293.0,8.0,94.0,3,80.0,2.0,2014,UNILEVER PLC,-4.18%
18,37,71.0,532.0,50,792.0,25,23.0,177.0,5,8.0,8,458.0,6.0,28.0,1,43.0,39.0,2014,AIR WATER INCORPORATED,-68.98%
16,74,25.0,431.0,75,177.0,22,98.0,168.0,4,82.0,14,88.0,7.0,53.0,39,32.0,285.0,2014,"PPG INDUSTRIES,INC. ",-11.45%
9,86,33.0,61.0,27,958.0,13,10.0,709.0,3,1.0,4,993.0,6.0,75.0,6,23.0,23.0,2014,CLARIANT AG,-31.67%
8,1,6.0,527.0,22,747.0,11,5.0,966.0,2,26.0,3,754.0,1.0,58.0,7,80.0,84.0,2014,W. R. GRACE & CO,-35.57%
12,95,52.0,785.0,29,576.0,15,4.0,895.0,3,48.0,5,454.0,13.0,72.0,1,9.0,16.0,2014,KAO CORP,-12.93%
9,91,93.0,454.0,20,273.0,12,98.0,384.0,2,63.0,3,826.0,6.0,19.0,4,12.0,91.0,2014,KIMBERLY-CLARK DE MEXICO S.A.B. DE C.V.,-35.82%
8,43,92.0,789.0,18,582.0,9,62.0,153.0,2,23.0,3,294.0,8.0,46.0,5,28.0,14.0,2014,COLGATE-PALMOLIVE CO.,-3.33%
12,58,49.0,514.0,27,146.0,17,22.0,760.0,3,66.0,5,41.0,2.0,95.0,53,0.0,513.0,2014,NIPPON SHOKUBAI COMPANY LIMITED,-119.74%
8,88,87.0,331.0,24,380.0,14,66.0,420.0,1,95.0,5,84.0,7.0,0.0,2,75.0,48.0,2014,ECOLAB INC.,-5.83%
6,86,11.0,310.0,22,648.0,8,59.0,889.0,1,89.0,3,554.0,3.0,86.0,2,71.0,83.0,2014,JSR CORPORATION,-32.62%
7,2,80.0,953.0,21,921.0,8,73.0,643.0,1,87.0,3,123.0,5.0,19.0,1,91.0,87.0,2014,AECI LIMITED,-65.96%
8,37,48.0,396.0,17,961.0,10,46.0,133.0,2,39.0,3,285.0,4.0,83.0,23,12.0,98.0,2014,HITACHI CHEMICAL CO LTD,-39.56%
9,79,21.0,218.0,29,541.0,13,17.0,202.0,2,84.0,4,658.0,1.0,19.0,1,65.0,13.0,2014,ALBEMARLE CORPORATION,-25.40%
7,80,91.0,345.0,31,472.0,9,14.0,332.0,2,0.0,4,626.0,7.0,34.0,17,43.0,293.0,2014,NITTO DENKO CORPORATION,-13.59%
3,73,82.0,386.0,16,181.0,5,67.0,128.0,76,518.0,2,281.0,2.0,74.0,1,89.0,7.0,2014,CLOROX CO,-5.95%
5,5,68.0,701.0,12,567.0,5,97.0,651.0,1,35.0,2,320.0,3.0,30.0,21,54.0,785.0,2014,JOHNSON MATTHEY PUBLIC LIMITED COMPANY,-7.65%
4,42,59.0,702.0,17,575.0,7,29.0,395.0,72,774.0,2,206.0,2.0,61.0,73,69.0,780.0,2014,RECKITT BENCKISER GROUP PLC,-1.56%
4,45,78.0,304.0,12,213.0,5,71.0,798.0,1,28.0,1,924.0,1.0,79.0,49,78.0,205.0,2014,AFRICAN OXYGEN LTD,-133.44%
3,93,24.0,779.0,8,379.0,5,50.0,554.0,1,8.0,1,576.0,1.0,61.0,69,39.0,518.0,2014,SANYO CHEMICAL INDUSTRIES LIMITED,-69.63%
2,95,67.0,640.0,6,445.0,3,65.0,455.0,85,262.0,1,179.0,1.0,51.0,1,43.0,92.0,2014,INTERNATIONAL FLAVORS & FRAGRANCES INCORPORATED,-7.51%
2,43,29.0,732.0,10,66.0,3,64.0,837.0,52,245.0,1,440.0,1.0,61.0,99,33.0,195.0,2014,"CHURCH & DWIGHT CO.,INC. ",-5.39%
2,82,96.0,754.0,5,856.0,3,49.0,617.0,76,177.0,1,70.0,2.0,15.0,39,34.0,237.0,2014,AXALTA COATING SYSTEMS LTD,-8.90%
3,3,17.0,571.0,9,215.0,4,13.0,812.0,92,191.0,1,629.0,9.0,132.0,11,26.0,69.0,2014,ELEMENTIS PLC,-35.04%
2,46,31.0,996.0,4,863.0,3,55.0,604.0,66,663.0,928,418.64977022698787,99.0,647.0,8,83.0,486.0,2014,CORBION NV,-32.85%
2,45,85.0,697.0,6,315.0,3,19.0,266.0,72,392.0,1,51.0,89.0,955.0,1,27.0,301.0,2014,SWANCOR HOLDING CO LTD,-127.62%
2,37,26.0,118.0,5,433.0,3,14.0,102.0,69,336.0,1,10.0,4.0,374.0,51,304.0,333.03157793395593,2014,GIVAUDAN SA,-3.35%
1,43,22.0,321.0,6,148.0,2,16.0,813.0,29,586.0,869,418.64977022698787,1.0,3.0,34,86.0,523.0,2014,HB FULLER CO,-12.12%
1,31,68.0,188.0,7,733.0,1,98.0,720.0,20,980.0,726,418.64977022698787,38.0,566.0,36,9.0,145.0,2014,LG HOUSEHOLD & HEALTH CARE LIMITED,-3.64%
1,9,41.0,630.0,2,100.0,1,19.0,570.0,27,624.0,385,418.64977022698787,1.0,56.0,21,45.0,974.0,2014,NIPPON KAYAKU CO LTD,-4.50%
87,18,401.0,445.7999546896239,3,24.0,1,4.0,465.0,20,831.0,405,418.64977022698787,1.0,33.0,36,635.0,333.03157793395593,2014,CHINA STEEL CHEMICAL CORPORATION,-11.97%
81,11,342.0,445.7999546896239,1,896.0,91,209.0,437.0365710630131,20,976.0,324,418.64977022698787,1.0,48.0,36,881.0,333.03157793395593,2014,EVERLIGHT CHEMICAL INDUSTRIAL CORPORATION,-39.26%
35,37,36.0,445.7999546896239,1,741.0,55,454.0,437.0365710630131,4,165.0,233,418.64977022698787,66.0,816.0,27,94.0,502.0,2014,MANDOM CORPORATION,-11.30%
36,75,590.0,445.7999546896239,1,54.0,52,908.0,437.0365710630131,9,596.0,163,418.64977022698787,7.0,490.0,2,82.0,433.0,2014,VICTREX PLC,-2.53%
21,76,537.0,445.7999546896239,492,400.9971119806223,23,297.0,437.0365710630131,5,172.0,79,418.64977022698787,52.0,398.0,9,94.0,333.03157793395593,2014,SAN FU CHEMICAL CO LTD,-113.10%
7,75,55.0,945.0,17,670.0,10,24.0,364.0,2,39.0,3,218.0,1.0,154.0,4,21.0,937.0,2014,COMPANIA SANEAMENTO DE MINAS GERAIS,-41.61%
5,56,20.0,614.0,12,807.0,7,39.0,572.0,1,73.0,2,327.0,3.0,568.0,3,46.0,943.0,2014,SEVERN TRENT PLC,-7.06%
4,45,21.0,70.0,10,262.0,5,91.0,965.0,1,38.0,1,864.0,3.0,276.0,2,82.0,644.0,2014,UNITED UTILITIES GROUP PLC,-4.56%
98,16,538.0,445.7999546896239,2,396.0,1,28.0,331.0,29,596.0,473,418.64977022698787,2.0,902.0,79,223.0,333.03157793395593,2014,MANILA WATER COMPANY INCORPORATION,-5.11%
34,18,42.0,837.0,80,585.0,45,94.0,92.0,10,55.0,14,624.0,57.0,152.0,1,82.0,58.0,2014,PANASONIC CORPORATION,-14.38%
27,72,87.0,263.0,63,573.0,36,16.0,196.0,8,45.0,11,637.0,1.0,6.0,2,26.0,43.0,2014,INTERNATIONAL BUSINESS MACHINES CORPORATION,-1.60%
20,93,38.0,66.0,44,653.0,21,72.0,309.0,4,88.0,9,632.0,10.0,9.0,1,61.0,61.0,2014,LG ELECTRONICS INCORPORATED,-13.68%
14,50,84.0,23.0,33,748.0,19,31.0,951.0,4,51.0,6,165.0,21.0,624.0,52,75.0,376.0,2014,SHARP CORPORATION,-16.88%
14,50,45.0,906.0,33,470.0,19,42.0,131.0,4,47.0,6,132.0,57.0,379.0,16,11.0,282.0,2014,SONY CORPORATION,-52.80%
14,21,25.0,711.0,31,619.0,18,18.0,571.0,4,24.0,5,814.0,99.0,244.0,7,47.0,304.0,2014,MICROSOFT CORPORATION,-0.52%
10,44,62.0,15.0,25,128.0,13,90.0,781.0,3,22.0,4,526.0,35.0,182.0,65,43.0,496.0,2014,FUJITSU LIMITED,-9.49%
3,99,16.0,196.0,12,393.0,5,48.0,237.0,1,24.0,2,351.0,998.0,357.94894756277694,1,36.0,55.0,2014,TATA CONSULTANCY SERVICES LTD,-1.44%
4,62,36.0,330.0,13,121.0,6,5.0,419.0,1,35.0,2,486.0,43.0,746.0,2,38.0,555.0,2014,ORACLE CORPORATION,-0.32%
2,73,3.0,523.0,6,950.0,3,62.0,742.0,84,631.0,1,228.0,530.0,357.94894756277694,94,12.0,620.0,2014,WIPRO LIMITED,-2.73%
1,78,46.0,516.0,4,209.0,2,37.0,222.0,55,426.0,764,418.64977022698787,612.0,357.94894756277694,1,58.0,96.0,2014,INFOSYS LIMITED,-1.76%
3,23,29.0,974.0,9,706.0,4,26.0,425.0,97,911.0,1,697.0,51.0,861.0,1,72.0,154.0,2014,SAP SE,-0.57%
2,80,97.0,797.0,6,969.0,3,74.0,82.0,86,917.0,1,254.0,9.0,927.0,1,52.0,835.0,2014,NTT DATA CORPORATION,-5.50%
2,78,92.0,233.0,7,73.0,3,68.0,586.0,85,170.0,1,282.0,15.0,874.0,1,49.0,756.0,2014,ACCENTURE PLC,-0.67%
2,19,41.0,395.0,5,701.0,2,89.0,264.0,66,143.0,1,64.0,11.0,730.0,36,27.0,665.0,2014,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,-1.30%
1,12,17.0,378.0,2,568.0,1,49.0,91.0,34,909.0,468,418.64977022698787,230.0,357.94894756277694,1,16.0,0.0,2014,TECH MAHINDRA LIMITED,-3.96%
1,32,30.0,465.0,5,887.0,1,85.0,475.0,41,48.0,1,66.0,392.0,357.94894756277694,47,14.0,953.0,2014,HCL TECHNOLOGIES LIMITED,-1.55%
1,73,75.0,570.0,4,418.0,2,29.0,431.0,52,700.0,821,418.64977022698787,7.0,630.0,92,660.0,333.03157793395593,2014,SYMANTEC CORPORATION,-1.22%
1,56,92.0,870.0,4,387.0,2,8.0,760.0,47,722.0,803,418.64977022698787,18.0,103.0,9,2.0,394.0,2014,CAPGEMINI SE,-1.55%
1,32,39.0,796.0,3,425.0,1,76.0,370.0,40,777.0,613,418.64977022698787,7.0,244.0,15,26.0,560.0,2014,NIKON CORPORATION,-2.86%
1,8,12.0,593.0,2,710.0,1,42.0,919.0,32,925.0,502,418.64977022698787,4.0,73.0,57,892.0,333.03157793395593,2014,AMDOCS LTD,-2.23%
95,51,645.0,445.7999546896239,2,315.0,1,26.0,546.0,29,348.0,426,418.64977022698787,2.0,245.0,51,604.0,333.03157793395593,2014,"AKAMAI TECHNOLOGIES,INC. ",-1.97%
61,68,206.0,445.7999546896239,1,376.0,81,758.0,437.0365710630131,18,547.0,252,418.64977022698787,10.0,710.0,24,47.0,851.0,2014,TATUNG COMPANY LIMITED,
82,94,107.0,445.7999546896239,3,126.0,1,16.0,297.0,25,935.0,600,418.64977022698787,2.0,30.0,45,585.0,333.03157793395593,2014,BLACKBERRY LIMITED,
84,34,589.0,445.7999546896239,2,774.0,1,9.0,22.0,23,487.0,537,418.64977022698787,14.0,518.0,41,283.0,333.03157793395593,2014,VISA INCORPORATION,-0.11%
81,51,586.0,445.7999546896239,2,6.0,1,8.0,515.0,25,237.0,361,418.64977022698787,2.0,582.0,44,376.0,333.03157793395593,2014,ITOCHU TECHNO-SOLUTIONS CORPORATION,-4.26%
67,8,164.0,445.7999546896239,1,686.0,88,650.0,437.0365710630131,20,412.0,313,418.64977022698787,2.0,605.0,8,8.0,689.0,2014,GENPACT LIMITED,-2.66%
68,85,593.0,445.7999546896239,1,676.0,90,919.0,437.0365710630131,21,150.0,300,418.64977022698787,5.0,290.0,37,191.0,333.03157793395593,2014,"KINPO ELECTRONICS,INC. ",-18.44%
56,73,720.0,445.7999546896239,1,655.0,74,124.0,437.0365710630131,16,501.0,315,418.64977022698787,6.0,142.0,29,9.0,333.03157793395593,2014,"SALESFORCE.COM,INC. ",
34,19,427.0,445.7999546896239,875,400.9971119806223,45,651.0,437.0365710630131,10,597.0,160,418.64977022698787,1.0,636.0,14,95.0,988.0,2014,AMADEUS IT GROUP SA,-0.42%
43,84,173.0,445.7999546896239,1,279.0,57,278.0,437.0365710630131,12,752.0,243,418.64977022698787,4.0,740.0,22,418.0,333.03157793395593,2014,ADOBE INC,-1.04%
31,36,560.0,445.7999546896239,798,400.9971119806223,41,866.0,437.0365710630131,9,723.0,146,418.64977022698787,1.0,422.0,11,6.0,188.0,2014,INDRA SISTEMAS,-261.79%
40,70,225.0,445.7999546896239,931,400.9971119806223,53,783.0,437.0365710630131,12,597.0,170,418.64977022698787,2.0,377.0,22,151.0,333.03157793395593,2014,CASIO COMPUTER COMPANY LIMITED,-1.88%
27,99,895.0,445.7999546896239,641,400.9971119806223,37,222.0,437.0365710630131,8,719.0,117,418.64977022698787,37.0,357.94894756277694,8,48.0,175.0,2014,MINDTREE LIMITED,-4.12%
28,85,968.0,445.7999546896239,836,400.9971119806223,38,115.0,437.0365710630131,8,816.0,144,418.64977022698787,4.0,597.0,5,32.0,330.0,2014,COMPUTACENTER PLC,-2.64%
26,87,888.0,445.7999546896239,689,400.9971119806223,35,636.0,437.0365710630131,8,304.0,122,418.64977022698787,1.0,933.0,2,31.0,927.0,2014,THE SAGE GROUP PLC,-0.55%
21,95,445.0,445.7999546896239,674,400.9971119806223,29,210.0,437.0365710630131,6,585.0,124,418.64977022698787,3.0,904.0,11,576.0,333.03157793395593,2014,SOPRA STERIA GROUP,-1.10%
19,77,516.0,445.7999546896239,453,400.9971119806223,26,302.0,437.0365710630131,6,163.0,83,418.64977022698787,17.0,357.94894756277694,1,73.0,730.0,2014,NEXTDC LIMITED,
21,35,427.0,445.7999546896239,670,400.9971119806223,27,722.0,437.0365710630131,6,54.0,129,418.64977022698787,3.0,122.0,10,641.0,333.03157793395593,2014,TERADATA CORPORATION,-0.43%
19,82,305.0,445.7999546896239,610,400.9971119806223,26,476.0,437.0365710630131,5,982.0,107,418.64977022698787,2.0,851.0,61,310.0,333.03157793395593,2014,NOMURA RESEARCH INSTITUTE LIMITED,-0.50%
17,26,614.0,445.7999546896239,443,400.9971119806223,22,784.0,437.0365710630131,5,224.0,82,418.64977022698787,827.0,357.94894756277694,3,16.0,357.0,2014,STEEL CONNECT INC,-128.85%
19,25,506.0,445.7999546896239,608,400.9971119806223,24,984.0,437.0365710630131,5,448.0,117,418.64977022698787,2.0,871.0,9,576.0,333.03157793395593,2014,"AUTODESK,INC. ",-1.59%
18,33,463.0,445.7999546896239,1,103.0,24,428.0,437.0365710630131,4,681.0,205,418.64977022698787,15.0,498.0,8,223.0,333.03157793395593,2014,ATOS SE,-0.25%
13,37,862.0,445.7999546896239,266,400.9971119806223,17,693.0,437.0365710630131,3,450.0,49,418.64977022698787,11.0,585.0,6,67.0,333.03157793395593,2014,EOH HOLDINGS LIMITED,-2.21%
13,8,467.0,445.7999546896239,473,400.9971119806223,17,413.0,437.0365710630131,3,817.0,87,418.64977022698787,3.0,928.0,6,710.0,333.03157793395593,2014,DASSAULT SYSTEMES SE,-0.24%
9,20,245.0,445.7999546896239,297,400.9971119806223,12,244.0,437.0365710630131,2,738.0,55,418.64977022698787,1.0,968.0,4,813.0,333.03157793395593,2014,WORLDLINE SA,-0.47%
9,8,534.0,445.7999546896239,233,400.9971119806223,12,117.0,437.0365710630131,2,783.0,41,418.64977022698787,1.0,15.0,12,962.0,333.03157793395593,2014,ATEA ASA,-1.20%
8,60,951.0,445.7999546896239,249,400.9971119806223,11,255.0,437.0365710630131,2,510.0,47,418.64977022698787,900.0,357.94894756277694,4,413.0,333.03157793395593,2014,WORKDAY INC,
7,8,631.0,445.7999546896239,180,400.9971119806223,9,398.0,437.0365710630131,2,191.0,32,418.64977022698787,458.0,357.94894756277694,24,663.0,333.03157793395593,2014,VITEC GROUP PLC,-1.35%
3,90,859.0,445.7999546896239,90,400.9971119806223,4,824.0,437.0365710630131,792,280.59339193219273,20,418.64977022698787,1.0,232.0,11,318.0,333.03157793395593,2014,CIELO S.A.,-0.03%
2,63,923.0,445.7999546896239,75,400.9971119806223,3,488.0,437.0365710630131,808,280.59339193219273,13,418.64977022698787,385.0,357.94894756277694,44,725.0,333.03157793395593,2014,SDL PLC,-2.68%
2,71,93.0,445.7999546896239,70,400.9971119806223,3,481.0,437.0365710630131,807,280.59339193219273,12,418.64977022698787,303.0,357.94894756277694,15,224.0,333.03157793395593,2014,GLOBANT SA,-1.41%
2,12,835.0,445.7999546896239,62,400.9971119806223,2,810.0,437.0365710630131,650,280.59339193219273,11,418.64977022698787,351.0,357.94894756277694,40,612.0,333.03157793395593,2014,AVEVA GROUP PLC,-0.24%
1,24,511.0,445.7999546896239,35,400.9971119806223,1,646.0,437.0365710630131,382,280.59339193219273,6,418.64977022698787,164.0,357.94894756277694,19,74.0,333.03157793395593,2014,NCC GROUP PLC,-0.41%
71,663,194.57828012830305,445.7999546896239,26,400.9971119806223,938,174.27399557825723,437.0365710630131,213,280.59339193219273,4,418.64977022698787,255.0,357.94894756277694,29,92.0,333.03157793395593,2014,MICRO FOCUS INTERNATIONAL PLC,-0.11%
1,25,52.0,79.0,4,9.0,1,69.0,7.0,38,77.0,71,893.0,3.0,42.0,68,18.0,80.0,2014,CHINA GEZHOUBA GROUP COMPANY LIMITED,-177.18%
80,5,31.0,948.0,3,50.0,1,11.0,20.0,24,76.0,61,971.0,4.0,124.0,5,21.0,57.0,2014,AGC INC,-191.11%
37,88,75.0,657.0,87,301.0,50,38.0,427.0,11,80.0,15,848.0,2.0,541.0,48,6.0,41.0,2014,CIMIC GROUP LIMITED,-1990.73%
69,70,35.0,331.0,1,62.0,93,40.0,776.0,21,56.0,29,431.0,30.0,801.0,39,6.0,810.0,2014,ACS ACTIVIDADES DE CONSTRUCCION Y SERVICIOS SA,-253.23%
8,20,74.0,130.0,19,214.0,10,96.0,591.0,2,54.0,3,462.0,2.0,561.0,55,5.0,30.0,2014,SACYR SA,-230.82%
46,68,94.0,228.0,1,7.0,62,9.0,207.0,14,55.0,19,508.0,1.0,854.0,77,97.0,979.0,2014,NIPPON SHEET GLASS CO LTD,
8,48,28.0,27.0,28,867.0,10,6.0,126.0,2,19.0,5,633.0,1.0,36.0,24,66.0,24.0,2014,LARSEN & TOUBRO LIMITED,-21.76%
30,19,36.0,362.0,70,738.0,40,50.0,24.0,9,34.0,12,793.0,10.0,323.0,81,39.0,425.0,2014,BOUYGUES SA,
26,53,50.0,122.0,62,672.0,35,69.0,564.0,8,19.0,11,310.0,12.0,162.0,1,42.0,67.0,2014,VINCI,-7.12%
2,79,53.0,372.0,20,931.0,4,19.0,624.0,81,620.0,4,260.0,23.0,168.0,23,49.0,17.0,2014,SALINI IMPREGILO SPA,-114.17%
24,46,65.0,3.0,56,584.0,32,66.0,819.0,7,60.0,10,268.0,3.0,861.0,13,37.0,107.0,2014,COLAS S.A.,
17,91,95.0,725.0,42,871.0,23,84.0,491.0,5,56.0,7,690.0,6.0,32.0,26,72.0,608.0,2014,ROCKWOOL INTERNATIONAL A/S,-12.36%
17,54,64.0,654.0,41,965.0,23,15.0,970.0,5,39.0,7,670.0,23.0,514.0,14,47.0,158.0,2014,KONINKLIJKE BOSKALIS WESTMINSTER NV,-24.11%
14,73,69.0,728.0,33,718.0,20,0.0,838.0,4,53.0,6,188.0,5.0,453.0,41,88.0,136.0,2014,DAIKIN INDUSTRIES LIMITED,-11.91%
12,43,75.0,142.0,31,393.0,16,31.0,877.0,3,80.0,5,533.0,13.0,254.0,11,96.0,109.0,2014,STRABAG SE,-129.56%
1,77,10.0,679.0,5,706.0,2,14.0,359.0,49,229.0,883,418.64977022698787,1.0,34.0,10,31.0,15.0,2014,CHINA STATE CONSTRUCTION INTERNATIONAL HOLDINGS LIMITED,-25.34%
11,51,45.0,444.0,44,368.0,15,25.0,272.0,3,48.0,7,163.0,14.0,731.0,19,50.0,889.0,2014,KCC CORPORATION,-47.61%
