overall,reviewerID,asin,reviewText,summary,unixReviewTime,vote,Color1,Color2,Color3,Color4,Size,unixReviewTime,reviewTimeYear,reviewTimeMonth,reviewTimeWeek,reviewTimeDay,reviewTimeDayofweek,reviewTimeDayofyear,reviewTimeElapsed
5.0,ATS6HOUGOVX0D,B0092UF54A,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200.0,22, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1457827200.0,2016.0,3.0,10.0,13.0,6.0,73.0,1457827200.0
5.0,A12AWD9L3DD93E,B0092UF54A,I recommend that!,Five Stars,1457222400.0,0, Blue Tint,Green Glow,Hasta,White, 8.5 B(M) US,1457222400.0,2016.0,3.0,9.0,6.0,6.0,66.0,1457222400.0
5.0,A1D6THAJG4XGSP,B0092UF54A,"My son likes these, and this is the 2nd pair he's worn.","Good shoes, tolerable price.",1456876800.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1456876800.0,2016.0,3.0,9.0,2.0,2.0,62.0,1456876800.0
5.0,A1T708NWV60HSO,B0092UF54A,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200.0,0, Energy,Mtlc Silver,Black,missing, 8 B(M) US,1526947200.0,2018.0,5.0,21.0,22.0,1.0,142.0,1526947200.0
5.0,ASECGGNQIT2RN,B0092UF54A,Love these shoes!,Very confortable!,1526428800.0,0, Cool Grey,Volt-pure Platinum,missing,missing, 8.5 B(M) US,1526428800.0,2018.0,5.0,20.0,16.0,2.0,136.0,1526428800.0
5.0,A39LISAY8SNHM,B0092UF54A,Comfortable,Five Stars,1526428800.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1526428800.0,2018.0,5.0,20.0,16.0,2.0,136.0,1526428800.0
3.0,A1A8RABZPTD7HL,B0092UF54A,Fit fine...did not like color in person,Three Stars,1526342400.0,0, Cool Grey,Pure Platinum,White,Volt, 6.5 B(M) US,1526342400.0,2018.0,5.0,20.0,15.0,1.0,135.0,1526342400.0
3.0,A2BM6XH033ZQ3I,B0092UF54A,The shoe is too large. When you do lunges it hurts the heel. The shoe size from a local store is the size I ordered from Amazon however the size or fitting seems to be large,somewhat large fit,1526342400.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1526342400.0,2018.0,5.0,20.0,15.0,1.0,135.0,1526342400.0
5.0,A2N97FVE233YZ4,B0092UF54A,Really great for walking I'm very glad I got these and the color is fun,Five Stars,1525478400.0,0, Cool Grey,Volt,Pure Platinum,missing, 7.5 B(M) US,1525478400.0,2018.0,5.0,18.0,5.0,5.0,125.0,1525478400.0
5.0,A2YIR9LKJO8W37,B0092UF54A,Love these shoes. My feet feel so much better. Lots of padding and light enough to run in.,Five Stars,1525305600.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9 W US,1525305600.0,2018.0,5.0,18.0,3.0,3.0,123.0,1525305600.0
3.0,A3NAUSUOBMW1XH,B0092UF54A,ok but too big,Three Stars,1525046400.0,0, Racer Blue,Obsidian,Blue Tint,missing, 6 B(M) US,1525046400.0,2018.0,4.0,18.0,30.0,0.0,120.0,1525046400.0
5.0,AHZ8GGXF4BCNP,B0092UF54A,Love these shoes.. they are so comfortable.,Five Stars,1524700800.0,0, Blue Tint,Green Glow,Hasta,White, 9.5 B(M) US,1524700800.0,2018.0,4.0,17.0,26.0,3.0,116.0,1524700800.0
5.0,A1OWUKMLTHKYG,B0092UF54A,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1524528000.0,2018.0,4.0,17.0,24.0,1.0,114.0,1524528000.0
5.0,A1VH37JYIIHE3F,B0092UF54A,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200.0,0, Pure Platinum,Blue Glow,Wolf Grey,missing, 6 B(M) US,1524355200.0,2018.0,4.0,16.0,22.0,6.0,112.0,1524355200.0
3.0,AOZHQ15OKY2ZT,B0092UF54A,"This shoe is JUST OK. Its not as comfortable as I was expecting, compared to my last pair of NIKE shoes. I hope they hold up.",Its not as comfortable as I was expecting,1524096000.0,0, Wolf Grey,Black-pink Blast,White,missing, 8.5 B(M) US,1524096000.0,2018.0,4.0,16.0,19.0,3.0,109.0,1524096000.0
5.0,A2YZERYQTLB8NG,B0092UF54A,Best tennis shoes I've had all my life. Very comfortable out the box. I would buy 10 pairs of these shoes if had the money.,Very Comfortable,1524009600.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 8.5 W US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A2EGVPBTNJI3HB,B0092UF54A,The color pattern and fit is what I liked the most what I liked the least is that they are not easy to clean and stains do not come out very easy or at all,The color pattern and fit is what I liked the most what I liked the least is that ...,1524009600.0,0, Energy,Mtlc Silver,Black,missing, 8 B(M) US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A1B3W4RSJ1CJEO,B0092UF54A,"love these shoes. Workout in them 3-4 times a week at the gym. I do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,1523836800.0,0, Cool Grey,Volt,Pure Platinum,missing, 11 B(M) US,1523836800.0,2018.0,4.0,16.0,16.0,0.0,106.0,1523836800.0
5.0,A3P9DECTULU1B3,B0092UF54A,"Great shoe. I've had Nike's before and have always been pleased with the comfort, performance, and quality. Though I will say this was the first time I ordered a pair online without trying them on first, so I was nervous. But this turned out to be a great choice. Breathable, lightweight but sturdy, and comfortable during all my workouts. The built-in arch support is great and I've had no discomfort after 2 weeks of use. As far as the sole thickness and cushioning goes, I would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. Everyone is different in their preference for cushioning, but I think for light runs on a treadmill they would be sufficient. Love these, highly recommend!",Great shoe!,1523750400.0,2, Black,White,Anthracite,Stealth, 8.5 B(M) US,1523750400.0,2018.0,4.0,15.0,15.0,6.0,105.0,1523750400.0
3.0,A353OJ19SEMPT4,B0092UF54A,The material is real then hope they don't fall apart . to expensive for what you get.,Three Stars,1523577600.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 B(M) US,1523577600.0,2018.0,4.0,15.0,13.0,4.0,103.0,1523577600.0
3.0,A1CIQ2ULKB933A,B0092UF54A,Nice,Three Stars,1523232000.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8.5 B(M) US,1523232000.0,2018.0,4.0,15.0,9.0,0.0,99.0,1523232000.0
5.0,A1TFZVGT6J5NYZ,B0092UF54A,Gracias,Five Stars,1523232000.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 6.5 B(M) US,1523232000.0,2018.0,4.0,15.0,9.0,0.0,99.0,1523232000.0
5.0,A2IJJUO99LXIXG,B0092UF54A,Love these shoes!! They are true to size and very comfortable!! This is my second pair - I wore out the first pair!! Good arch support - I have a high arch!!,Love these shoes,1523145600.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 B(M) US,1523145600.0,2018.0,4.0,14.0,8.0,6.0,98.0,1523145600.0
5.0,A1CKPC88NHMYGR,B0092UF54A,,Five Stars,1523059200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1523059200.0,2018.0,4.0,14.0,7.0,5.0,97.0,1523059200.0
5.0,A1S4O68F0UG4GA,B0092UF54A,Great arch support and comfortable.,Great cross trainer,1522800000.0,0, black,missing,missing,missing, 6 B(M) US,1522800000.0,2018.0,4.0,14.0,4.0,2.0,94.0,1522800000.0
4.0,A8C8Q1GQPYPR3,B0092UF54A,It looks a bit nicer on the picture. Its very light in such a way that when I held the box I wondered if there was just paper filling inside. They are comfortable for the most. Good looking training shoes overall.,They are comfortable for the most but just a bit narrow,1522713600.0,0, Cool Grey,Pure Platinum,White,Volt, 10 B(M) US,1522713600.0,2018.0,4.0,14.0,3.0,1.0,93.0,1522713600.0
5.0,A3RHNGQAZWUX01,B0092UF54A,second pair. Comfortable and great for people with bunion issues or previous surgeries.  Sole wears great,staple sneakers,1522713600.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 9 B(M) US,1522713600.0,2018.0,4.0,14.0,3.0,1.0,93.0,1522713600.0
5.0,A2ILUTAAPPZY79,B0092UF54A,My daughter loves these shoes. Fit true to size.,Great looking shoe,1522454400.0,0, Energy,Mtlc Silver,Black,missing, 9 B(M) US,1522454400.0,2018.0,3.0,13.0,31.0,5.0,90.0,1522454400.0
5.0,A21PLUMLST80EK,B0092UF54A,Purchased for my daughter for gym class.  She loves them.  Very cute and very comfortable.,Great shoes.,1522195200.0,0, Black,White,Anthracite,Stealth, 8 B(M) US,1522195200.0,2018.0,3.0,13.0,28.0,2.0,87.0,1522195200.0
3.0,A1R9CFF27RIALC,B0092UF54A,Great look but zero support inside the shoe. Had to buy expensive inserts to be wearable. Expected more from a nike shoe.,"Style 10/10, Comfort 3/10",1522108800.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 9 B(M) US,1522108800.0,2018.0,3.0,13.0,27.0,1.0,86.0,1522108800.0
5.0,A3KKVVAINMZF9D,B0092UF54A,"Straight out of the box, these shoes are great! Very lightweight and fits comfortably on my feet like a glove! I love most especially that the sole is not bulky like my previous running shoes  I hated those things lol! I would give them a shot and they are great for the price!",these shoes are great! Very lightweight and fits comfortably on my feet ...,1521676800.0,2, Ocean Fog,Blue Grey,Mango,missing, 8.5 B(M) US,1521676800.0,2018.0,3.0,12.0,22.0,3.0,81.0,1521676800.0
5.0,AHQZL3LSIR57E,B0092UF54A,Great shoes. Fit perfectly. Comfortable right from the start. Light weight and perfect for a 12 hour work shift. Good price also.,Great shoes. Fit perfectly,1521676800.0,0, Cool Grey,Pure Platinum,White,Volt, 10 B(M) US,1521676800.0,2018.0,3.0,12.0,22.0,3.0,81.0,1521676800.0
5.0,A36UF843501J4Y,B0092UF54A,I love them! They fit perfect and are very comfortable!!,Five Stars,1521590400.0,0, Black,White,Anthracite,Stealth, 7 B(M) US,1521590400.0,2018.0,3.0,12.0,21.0,2.0,80.0,1521590400.0
5.0,AJ74ZOS1UKOBA,B0092UF54A,Love these lightweight shoes! Absolute favorite. Always order half a size bigger with nike shoes than with every other shoe in my closet.,Perfect. Lightweight and comfortable all day,1521504000.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 B(M) US,1521504000.0,2018.0,3.0,12.0,20.0,1.0,79.0,1521504000.0
5.0,A3UTTXFSBNV2V7,B0092UF54A,My knees were bothering me during HIIT workouts so i  purchased these shoes after researching many styles.  Fit true to size and are lightweight.  My knees feel better so so hard so good.  They are cute in too!!,My knees feel better so so hard so good,1521417600.0,0, Black,Green Glow-blue Glow-white,missing,missing, 7 B(M) US,1521417600.0,2018.0,3.0,12.0,19.0,0.0,78.0,1521417600.0
5.0,A2QPBIA0HKEL96,B0092UF54A,Love the color!,Five Stars,1521417600.0,0, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1521417600.0,2018.0,3.0,12.0,19.0,0.0,78.0,1521417600.0
4.0,AHXQ0PAMEKC0P,B0092UF54A,"Comfortable athletic shoe,  good for the gym (ellipical, tredmill, etc.) Fit is good, and shoe is really lightweight and comfy.","Comfortable, lightweight Xtrainer",1521244800.0,0, Black,Green Glow-blue Glow-white,missing,missing, 9.5 B(M) US,1521244800.0,2018.0,3.0,11.0,17.0,5.0,76.0,1521244800.0
5.0,A2P6I9PGAVEW6E,B0092UF54A,"The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200.0,0, Wolf Grey,Black-pink Blast,White,missing, 8.5 B(M) US,1520899200.0,2018.0,3.0,11.0,13.0,1.0,72.0,1520899200.0
1.0,A6CXK8NXD50R2,B0092UF54A,They looked very cheap,Returned...looked cheap,1520726400.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8.5 B(M) US,1520726400.0,2018.0,3.0,10.0,11.0,6.0,70.0,1520726400.0
5.0,A39943Z2419XIU,B0092UF54A,The fit is as expected,Fits to size,1520208000.0,0, Grey,missing,missing,missing, 8 B(M) US,1520208000.0,2018.0,3.0,10.0,5.0,0.0,64.0,1520208000.0
5.0,A2RZ3T3ECENTMO,B0092UF54A,Very comfortable shoes. This is my second pair of this style of shoe because I loved them that much.,Very comfortable shoes. This is my second pair of this ...,1519948800.0,0, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1519948800.0,2018.0,3.0,9.0,2.0,4.0,61.0,1519948800.0
5.0,A16BGUHQH20CIP,B0092UF54A,"Comfortable, consistent each time I order and good looking",Sleek and sporty,1519776000.0,0, Black,White,Anthracite,Stealth, 10 B(M) US,1519776000.0,2018.0,2.0,9.0,28.0,2.0,59.0,1519776000.0
5.0,A3O3KF45YVTOGY,B0092UF54A,I love the shoe and it fit as expected the photos and description are accurate if you're looking for a shoe that has more cushion or support try a different style but as far as wanting a lightweight and breathable shoe this is it. I am very satisfied with this purchase,I love the shoes and the description and photos were accurate,1519689600.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 7 B(M) US,1519689600.0,2018.0,2.0,9.0,27.0,1.0,58.0,1519689600.0
5.0,A3TLWN2BRF1QH5,B0092UF54A,These are so cute and comfortable and very light. I just received them today and the fit is perfect. I normally wear an 8 1/2 and they are true to size!,Great fit!,1519689600.0,0, White,Metallic Silver,Black,missing, 8.5 B(M) US,1519689600.0,2018.0,2.0,9.0,27.0,1.0,58.0,1519689600.0
5.0,A2ZGEESHHGFZKL,B0092UF54A,I always order a 1/2 size up in workout shoes.,Lightweight,1519689600.0,0, Black,Green Glow-blue Glow-white,missing,missing, 8 B(M) US,1519689600.0,2018.0,2.0,9.0,27.0,1.0,58.0,1519689600.0
1.0,AUE82PKEUMKZB,B0092UF54A,"I wore these shoe one time, from the airport in Omaha, NE to the airport in Phoenix, AZ. When I arrived in Phoenix, the left shoe/sole started squeaking and won't stop. I want to return for a refund. Need instructions for returning as no paperwork was in my package when it arrived.",Squeaky soles,1519516800.0,0, Green Glow,Seaweed - Hasta - White,missing,missing, 8.5 B(M) US,1519516800.0,2018.0,2.0,8.0,25.0,6.0,56.0,1519516800.0
2.0,A2UVALXRJ35D1A,B0092UF54A,They run big and are super uncomfortable and the soles squeak. They don't breathe at all.,Two Stars,1519516800.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 B(M) US,1519516800.0,2018.0,2.0,8.0,25.0,6.0,56.0,1519516800.0
5.0,A3E05IUHHCTRJC,B0092UF54A,Exactly what I expected! Comfortable and chic,Comfortable and,1519171200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8 B(M) US,1519171200.0,2018.0,2.0,8.0,21.0,2.0,52.0,1519171200.0
5.0,A3RNGBSBRJ3YAQ,B0092UF54A,They were a gift  to my daughter she loved them,Their Cute and Pink,1519084800.0,0, Black,White,Anthracite,Stealth, 10.5 B(M) US,1519084800.0,2018.0,2.0,8.0,20.0,1.0,51.0,1519084800.0
5.0,A13W5DGU9QF721,B0092UF54A,Love these comfy shoes. they fit like a glove.,Five Stars,1518566400.0,0, Black,missing,missing,missing, 6 B(M) US,1518566400.0,2018.0,2.0,7.0,14.0,2.0,45.0,1518566400.0
5.0,A2QRWCN5YR05G9,B0092UF54A,Very confortable.,Smooth and confortable.,1518566400.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8 B(M) US,1518566400.0,2018.0,2.0,7.0,14.0,2.0,45.0,1518566400.0
5.0,A2UALK0MY7S3C2,B0092UF54A,i love these shoes.,Five Stars,1518393600.0,0, Black,missing,missing,missing, 9 B(M) US,1518393600.0,2018.0,2.0,7.0,12.0,0.0,43.0,1518393600.0
5.0,A5JF4EQ9MQC78,B0092UF54A,"Lightweight, decent arch support and comfortably to wear all day doing regular activity and sprinting.",decent arch support and comfortably to wear all day doing regular activity and sprinting,1517443200.0,0, Cool Grey,Rage Green,Hyper Turquoise,missing, 11.5 B(M) US,1517443200.0,2018.0,2.0,5.0,1.0,3.0,32.0,1517443200.0
5.0,A3VGHF7VNFBMCQ,B0092UF54A,daughter loves them,Five Stars,1517443200.0,0, Black,White,Anthracite,Stealth, 9.5 B(M) US,1517443200.0,2018.0,2.0,5.0,1.0,3.0,32.0,1517443200.0
5.0,A13JGYKUU10QKH,B0092UF54A,"I ordered a 1/2 size smaller than my usual size, and they are perfect. These shoes are hard to find. Great customer service as well.",Good shoes,1517184000.0,0, Black,White,Anthracite,Stealth, 7.5 B(M) US,1517184000.0,2018.0,1.0,5.0,29.0,0.0,29.0,1517184000.0
4.0,ATHL3S7ZD436V,B0092UF54A,"Very good overall.
Now Ive been a huge Sketchers Go Walk fan for some time and the only reason I tried these instead of the latest number 4 of those is because the tread looked too slippery to me.
These shoes are very sturdy and the grip of the soles has been very solid so far. I use them for basic workout cardio and cross training, as well as work as a massage therapist (I go through shoes fast enough that Ive recently consolidated).
If you're a Go Walk fan, these do not offer the same level of cushion-comfort as those, HOWEVER, they offer the kind of long-term comfort to make them a durable option.
The material of the shoes seem very durable and the breathable. My feet do not feel hot in them.
Now these shoes are ideal for a basic workout or cross training, I would not get them to do 25,000 steps in Walt Disney World.
Solid choice, overall.",Good shoes,1516838400.0,0, Black,missing,missing,missing, 7.5 B(M) US,1516838400.0,2018.0,1.0,4.0,25.0,3.0,25.0,1516838400.0
5.0,A36T5MSMYI9F3C,B0092UF54A,Wife loves them!,Five Stars,1516233600.0,0, Black,White,Anthracite,Stealth, 8.5 B(M) US,1516233600.0,2018.0,1.0,3.0,18.0,3.0,18.0,1516233600.0
5.0,ACZAPPQ95QM86,B0092UF54A,"These shoes are extremely comfortable, and fit as expected.  Will purchase again.",Five Stars,1515628800.0,0, Black,Green Glow-blue Glow-white,missing,missing, 7.5 B(M) US,1515628800.0,2018.0,1.0,2.0,11.0,3.0,11.0,1515628800.0
